일자|시간|구분,공급량
2019-01-01 01 C,205.24870426299674
2019-01-01 02 C,196.20585513244566
2019-01-01 03 C,186.7090377836724
2019-01-01 04 C,186.5068986331206
2019-01-01 05 C,190.84939667243975
2019-01-01 06 C,197.70186695779503
2019-01-01 07 C,219.55679333418647
2019-01-01 08 C,242.07366091191972
2019-01-01 09 C,234.24158831025323
2019-01-01 10 C,229.18059628529187
2019-01-01 11 C,220.7486187168285
2019-01-01 12 C,207.2007041656687
2019-01-01 13 C,206.13907928618806
2019-01-01 14 C,197.49292031078966
2019-01-01 15 C,194.17982638338708
2019-01-01 16 C,195.6927439041512
2019-01-01 17 C,199.1217498692783
2019-01-01 18 C,213.94895120987206
2019-01-01 19 C,234.0150600503817
2019-01-01 20 C,240.41562773077464
2019-01-01 21 C,242.1084708886878
2019-01-01 22 C,236.1564611400828
2019-01-01 23 C,236.82419273344294
2019-01-01 24 C,227.7758282547778
2019-01-02 01 C,205.22831240172312
2019-01-02 02 C,187.8998221051409
2019-01-02 03 C,180.22071750321481
2019-01-02 04 C,186.64996696805323
2019-01-02 05 C,188.23882719128665
2019-01-02 06 C,195.27128332513783
2019-01-02 07 C,216.1332350548948
2019-01-02 08 C,241.33545157719362
2019-01-02 09 C,234.87722417740963
2019-01-02 10 C,227.5190513890496
2019-01-02 11 C,214.7879792030179
2019-01-02 12 C,204.4360534332851
2019-01-02 13 C,199.6964597553851
2019-01-02 14 C,195.38968015692333
2019-01-02 15 C,193.33217338950084
2019-01-02 16 C,188.29906294844454
2019-01-02 17 C,192.50267023940907
2019-01-02 18 C,209.8390625045435
2019-01-02 19 C,237.49383752054996
2019-01-02 20 C,247.57093189541033
2019-01-02 21 C,247.44195466836092
2019-01-02 22 C,238.2660005979006
2019-01-02 23 C,237.78417535215937
2019-01-02 24 C,229.66674757885025
2019-01-03 01 C,207.31660464000834
2019-01-03 02 C,189.65752763838108
2019-01-03 03 C,180.44213355598978
2019-01-03 04 C,174.17009977263024
2019-01-03 05 C,180.94969755654077
2019-01-03 06 C,187.7591342314125
2019-01-03 07 C,209.53936658122453
2019-01-03 08 C,238.137447236174
2019-01-03 09 C,229.7306263571549
2019-01-03 10 C,221.6151270444387
2019-01-03 11 C,217.82158944575866
2019-01-03 12 C,204.8750029544327
2019-01-03 13 C,196.30090630862819
2019-01-03 14 C,193.56038932034198
2019-01-03 15 C,188.0072823587991
2019-01-03 16 C,189.3180602025202
2019-01-03 17 C,189.4681974407893
2019-01-03 18 C,211.69409048364076
2019-01-03 19 C,237.76538486520792
2019-01-03 20 C,245.67108104270696
2019-01-03 21 C,247.82873086759437
2019-01-03 22 C,241.85120143194425
2019-01-03 23 C,234.50373717584625
2019-01-03 24 C,224.81483734099962
2019-01-04 01 C,204.92280660863108
2019-01-04 02 C,187.47162486118026
2019-01-04 03 C,178.3069941186912
2019-01-04 04 C,178.77047414522815
2019-01-04 05 C,181.60939249327436
2019-01-04 06 C,184.7013944341237
2019-01-04 07 C,206.40321273023076
2019-01-04 08 C,229.64249253269838
2019-01-04 09 C,224.63740879562584
2019-01-04 10 C,221.89768366439932
2019-01-04 11 C,211.401406629811
2019-01-04 12 C,199.16212067015567
2019-01-04 13 C,194.5416503149842
2019-01-04 14 C,192.61065940081562
2019-01-04 15 C,188.2940078903324
2019-01-04 16 C,185.4494886756492
2019-01-04 17 C,189.77907397062273
2019-01-04 18 C,203.71659614505904
2019-01-04 19 C,228.68678070834625
2019-01-04 20 C,233.1227616651392
2019-01-04 21 C,239.5712511003165
2019-01-04 22 C,236.22291028453535
2019-01-04 23 C,231.18057546503223
2019-01-04 24 C,222.9242444910446
2019-01-05 01 C,204.02127790432252
2019-01-05 02 C,185.6916921157759
2019-01-05 03 C,176.39273257135625
2019-01-05 04 C,178.7073944665359
2019-01-05 05 C,176.5919484220788
2019-01-05 06 C,183.3088030721005
2019-01-05 07 C,197.5599577167289
2019-01-05 08 C,220.70030305164255
2019-01-05 09 C,221.9447587980095
2019-01-05 10 C,222.3573452253516
2019-01-05 11 C,215.27236644991746
2019-01-05 12 C,203.7110184438225
2019-01-05 13 C,198.74209981315266
2019-01-05 14 C,195.40336110193917
2019-01-05 15 C,189.59390756726742
2019-01-05 16 C,186.4321412984287
2019-01-05 17 C,193.80357650488594
2019-01-05 18 C,204.8025027080995
2019-01-05 19 C,221.5758518001437
2019-01-05 20 C,226.47156401113548
2019-01-05 21 C,228.49105092446246
2019-01-05 22 C,218.85367792322427
2019-01-05 23 C,211.74872812129337
2019-01-05 24 C,205.28844338251093
2019-01-06 01 C,208.32718906098182
2019-01-06 02 C,192.4207000920648
2019-01-06 03 C,184.4582553659697
2019-01-06 04 C,185.14122023570422
2019-01-06 05 C,183.47508837263246
2019-01-06 06 C,191.06780238885645
2019-01-06 07 C,202.30445995956126
2019-01-06 08 C,223.3700407917193
2019-01-06 09 C,225.4112461651995
2019-01-06 10 C,226.18517238179504
2019-01-06 11 C,217.62706452053573
2019-01-06 12 C,202.94313791447695
2019-01-06 13 C,200.59296381293797
2019-01-06 14 C,196.4213793312593
2019-01-06 15 C,192.4126888029476
2019-01-06 16 C,194.43373683667465
2019-01-06 17 C,196.9368905768248
2019-01-06 18 C,208.27715597458447
2019-01-06 19 C,227.67986048910302
2019-01-06 20 C,236.5760321450289
2019-01-06 21 C,236.91552086895518
2019-01-06 22 C,232.79260672707306
2019-01-06 23 C,225.98798785029715
2019-01-06 24 C,214.81947671860564
2019-01-07 01 C,202.84767377684662
2019-01-07 02 C,187.24117816201863
2019-01-07 03 C,181.60438996076306
2019-01-07 04 C,181.22302552791444
2019-01-07 05 C,187.29569722912635
2019-01-07 06 C,196.40641003491146
2019-01-07 07 C,220.50074105405682
2019-01-07 08 C,240.8154888640198
2019-01-07 09 C,236.7088872563732
2019-01-07 10 C,228.2955550992079
2019-01-07 11 C,216.9652637070012
2019-01-07 12 C,206.08177548583808
2019-01-07 13 C,201.85216657604218
2019-01-07 14 C,197.3026797818681
2019-01-07 15 C,193.61542687702
2019-01-07 16 C,193.13450700176622
